sales,unemployment,temperature,facebook_newsfeed_spend,youtube_brand_spend,search_spend,youtube_performance_spend,newspaper_spend,tv_spend,Inflation_rate,Retail_trade,GDP,Income
1084867.264,7.9,65.31599611,11139.40396,25479.14487,24601.77443,25044.47091,12114.77259,20903.93427,1.76,492700,21362.428,15799.7
1093669.275,7.9,54.660126,11918.23242,23896.54652,19622.48015,27932.09285,11755.83479,18344.83148,1.73,492700,21362.428,15799.7
1112144.395,7.9,66.04364621,11028.45579,28886.32758,23963.93061,25765.97773,11948.4654,20965.74623,1.65,492700,21362.428,15799.7
1123861.437,7.9,58.51232786,10772.65587,23940.71035,23733.67571,19040.69074,11789.12563,24062.35026,1.7,492700,21362.428,15799.7
1085870.254,7.9,69.94849677,11209.49456,22822.27627,21472.35505,27391.99651,12000.42462,18528.11974,1.7,492700,21362.428,15799.7
1095024.402,7.9,70.35508742,11196.79579,28330.1379,21537.88103,32688.73531,11885.73599,18338.34065,1.7,492700,21362.428,15799.7
1083365.022,7.9,52.28669905,10429.66899,24444.19718,22188.50608,0,12122.32127,17084.97241,1.7,492700,21362.428,15799.7
1106141.149,7.9,65.88023492,11025.84145,21031.84441,24698.68198,0,11997.07682,18194.69034,1.68,492700,21362.428,15799.7
1065666.544,7.9,48.08190297,11076.61529,22652.15208,20166.57147,0,12083.93665,22736.79361,1.71,492700,21362.428,15799.7
1085745.655,7.9,72.32024803,10451.34912,24672.40335,22287.69825,0,12347.90785,17114.0189,1.69,492700,21362.428,15799.7
1084450.417,7.9,51.93960111,10459.49108,27073.20687,24386.15533,0,12173.9797,21327.10474,1.65,492700,21362.428,15799.7
1090829.445,7.9,64.91086035,10894.35134,24553.25185,24101.78332,0,12172.34236,21193.48692,1.65,492700,21362.428,15799.7
1098280.085,7.9,67.33836157,11302.35668,26101.29977,22328.36027,0,12084.69332,23523.09302,1.65,492700,21362.428,15799.7
1102949.681,7.9,55.45219106,11071.05476,24503.80946,23729.20663,0,11832.36244,23600.71046,1.65,492700,21362.428,15799.7
1092345.867,7.9,67.19631641,10968.72891,28067.37885,23600.24996,0,12180.24038,16951.55769,1.67,492700,21362.428,15799.7
1095386.592,7.9,64.40562845,11202.52897,21487.36456,27521.29184,0,12147.21345,18928.68081,1.68,492700,21362.428,15799.7
1105664.607,7.9,55.38241546,10260.91992,23120.95735,22314.51023,0,12001.21974,18874.51297,1.66,492700,21362.428,15799.7
1080034.455,7.9,57.74705591,11143.42438,24597.07716,24672.37765,0,11514.1256,24035.9265,1.67,492700,21362.428,15799.7
1091161.555,7.9,82.15055843,10779.82286,26528.41759,24640.26433,0,12204.53149,18174.81763,1.67,492700,21362.428,15799.7
1101464.957,7.9,81.4818215,10646.1741,23571.95751,22976.8137,0,11738.34502,22626.65508,1.67,492700,21362.428,15799.7
1085665.095,7.9,70.86478016,10826.16374,20709.40196,23218.00103,30054.0462,0,17286.49921,1.62,492700,21362.428,15799.7
1090515.53,7.9,85.87867417,10381.59113,23519.44972,26693.59526,31583.89121,0,22434.88673,1.62,492700,21362.428,15799.7
1088627.833,7.9,74.09009361,11056.73926,27973.07214,22227.54793,25786.13944,0,0,1.6,492700,21362.428,15799.7
1097696.166,7.9,74.54825328,10868.06418,24676.9897,22086.85328,27748.51695,0,0,1.58,492700,21362.428,15799.7
1092162.439,7.9,80.05869115,10771.9297,26430.5529,22347.29518,27565.49511,0,0,1.58,492700,21362.428,15799.7
1059888.469,7.9,66.46270571,11079.97517,22539.63476,23885.58539,24219.38892,0,0,1.58,492700,21362.428,15799.7
1087446.641,7.9,64.66155856,11648.25483,26539.51792,22504.02752,26832.6983,0,0,1.58,492700,21362.428,15799.7
1084267.233,7.9,86.07929521,11767.03259,23351.91153,27560.61344,32484.00509,0,0,1.61,492700,21362.428,15799.7
1085848.426,7.9,68.48921588,11313.55961,28340.27903,21996.6054,27906.10524,0,0,1.64,492700,21362.428,15799.7
1067223.002,7.9,76.99727071,11613.31234,25010.39965,23625.85157,24796.89022,0,0,1.63,492700,21362.428,15799.7
1079827.943,6.9,84.76509172,11438.3216,24287.58226,24270.69064,22840.20634,0,0,1.63,490826,21704.706,15729.1
1097635.728,6.9,70.17675045,10721.57784,28777.364,19081.12429,29927.52164,0,0,1.64,490826,21704.706,15729.1
1105504.575,6.9,86.99003803,11550.07459,29774.64556,23070.68637,31251.55722,0,0,1.64,490826,21704.706,15729.1
1067826.024,6.9,83.1837281,10051.27615,24816.6853,20362.25894,24812.64462,0,0,1.64,490826,21704.706,15729.1
1070345.784,6.9,79.02721552,10909.69611,27271.79133,19346.79295,0,11805.71944,0,1.68,490826,21704.706,15729.1
1066911.153,6.9,63.15984746,11057.66527,23726.96684,24526.58479,0,11895.108,0,1.66,490826,21704.706,15729.1
1102261.064,6.9,77.36576546,11099.84184,24677.18076,24602.57817,0,11849.60509,0,1.71,490826,21704.706,15729.1
1075701.771,6.9,79.16128222,10909.35679,22123.91331,23857.52883,0,11780.99983,0,1.72,490826,21704.706,15729.1
1090094.676,6.9,54.71502129,10790.67493,26094.95793,24821.05755,0,12100.02828,0,1.73,490826,21704.706,15729.1
1075044.38,6.9,57.87993818,11052.21206,25731.10245,22282.37193,0,11839.7734,0,1.73,490826,21704.706,15729.1
1075328.579,6.9,74.98507293,11105.83088,24480.12658,22536.55867,0,12023.26628,0,1.73,490826,21704.706,15729.1
1057643.892,6.9,68.15044892,11139.04412,21743.36772,20095.88522,0,12083.7157,0,1.73,490826,21704.706,15729.1
1098740.666,6.9,73.06645254,11120.74274,24312.57102,24943.82211,0,11975.32116,0,1.7,490826,21704.706,15729.1
1076296.375,6.9,70.39250938,11469.21322,26463.25345,19323.06795,0,11917.27718,0,1.69,490826,21704.706,15729.1
1073242.035,6.9,56.68068901,10559.61533,23330.24398,24613.72134,0,12343.65287,0,1.69,490826,21704.706,15729.1
1059721.823,6.9,48.13395394,11014.92124,28418.94526,24849.53017,0,12028.55699,0,1.71,490826,21704.706,15729.1
1074874.898,6.9,60.80132754,10820.91008,23182.25092,23880.9612,0,11743.78711,0,1.71,490826,21704.706,15729.1
1078637.529,6.9,62.27172287,11792.90195,28489.42808,21929.46736,0,12085.75361,0,1.71,490826,21704.706,15729.1
1086861.362,6.9,66.30672148,11259.3683,24623.34369,25694.8617,27258.09106,11529.54635,0,1.71,490826,21704.706,15729.1
1076855.747,6.9,55.51377445,10781.41825,26845.80297,23225.64061,31273.68396,11872.26551,0,1.72,490826,21704.706,15729.1
1085036.168,6.9,69.92617916,10881.17128,27629.92642,25398.14424,27804.47758,11982.60055,0,1.74,490826,21704.706,15729.1
1063079.859,6.9,63.12379275,10689.65044,24359.85629,21549.14924,20731.28918,11876.57732,0,1.76,490826,21704.706,15729.1
1074179.574,6.9,45.74389959,10605.28651,24520.11717,23022.49686,23666.34758,11951.11008,22115.48518,1.75,490826,21704.706,15729.1
1092693.583,6.9,48.06651255,11667.23174,25571.48255,22996.85618,34578.98981,11990.1184,17267.87005,1.75,490826,21704.706,15729.1
1084079.696,6.9,65.97866318,11432.2787,26669.14363,22417.42281,25452.74092,11428.66142,22774.21463,1.75,490826,21704.706,15729.1
1097264.451,6.9,55.57838248,10578.52905,23845.9653,24927.97867,26785.46086,12008.87833,20665.61389,1.72,490826,21704.706,15729.1
1102598.207,6.9,68.65280041,10830.3486,23690.39307,24651.57645,31575.36695,11754.0322,20005.59428,1.71,490826,21704.706,15729.1
1075980.112,6.9,69.26833469,10709.06976,26850.08698,22853.60334,29554.59717,11792.87719,21724.23818,1.7,490826,21704.706,15729.1
1076897.707,6.9,67.27636028,10815.43904,26353.12153,20103.98647,37321.8786,12095.72818,21518.06486,1.71,490826,21704.706,15729.1
1097396.558,6.9,61.02125027,10770.46315,29139.84228,19630.44165,24744.89398,11764.35265,17973.98801,1.7,490826,21704.706,15729.1
1075920.743,6.9,63.30878047,11550.56768,26677.75939,25124.75061,23465.77162,12243.41469,20338.97926,1.7,490826,21704.706,15729.1
1097590.136,6.7,69.34353643,10898.40381,25834.0721,23606.81139,28373.3223,11945.75431,17310.02982,1.7,486833,21704.706,15522.5
1102463.421,6.7,60.48587908,11396.99174,22792.41122,24149.72997,0,0,24013.80166,1.71,486833,21704.706,15522.5
1085257.125,6.7,60.86779597,10852.0998,25178.23782,23347.11072,0,0,21565.09414,1.72,486833,21704.706,15522.5
1084044.8,6.7,66.32902658,10797.332,26313.24505,21243.65113,0,0,18515.36855,1.64,486833,21704.706,15522.5
1096553.283,6.7,55.94358129,11229.08345,22305.00218,24032.07239,0,0,22246.04904,1.66,486833,21704.706,15522.5
1099290.369,6.7,75.51275658,11565.61773,22062.97629,18718.42183,0,0,24627.2044,1.65,486833,21704.706,15522.5
1089295.97,6.7,67.97505521,11065.25355,25065.41353,23649.79413,0,0,17880.92435,1.65,486833,21704.706,15522.5
1093709.189,6.7,59.19404868,10473.07383,27091.417,17448.34674,0,0,25070.95464,1.65,486833,21704.706,15522.5
1098187.004,6.7,59.46309901,11253.10077,28358.44411,20879.12006,0,0,20441.06935,1.73,486833,21704.706,15522.5
1076270.378,6.7,60.52862385,11486.3658,27235.61828,25119.19374,0,0,18984.97823,1.76,486833,21704.706,15522.5
1106473.67,6.7,58.53089868,10864.38154,27332.64196,25340.48627,0,0,17132.65847,1.76,486833,21704.706,15522.5
1088147.75,6.7,65.95342971,11482.10029,26272.45453,24767.13786,0,0,17840.12465,1.71,486833,21704.706,15522.5
1081786.286,6.7,84.65833353,10738.61238,24994.69572,25594.28063,0,0,21839.70988,1.72,486833,21704.706,15522.5
1086212.048,6.7,62.86931335,11229.45239,25550.88183,22677.98454,0,0,22153.36926,1.72,486833,21704.706,15522.5
1103824.726,6.7,65.11532676,11001.10624,23876.11559,22300.23939,0,0,19470.38518,1.72,486833,21704.706,15522.5
1074363.776,6.7,62.96144238,10989.96067,25004.60285,20667.26194,26554.68888,11893.0168,22253.60822,1.72,486833,21704.706,15522.5
1112414.094,6.7,62.83469405,11051.09946,27231.3779,22056.24404,36031.26615,12112.08378,20028.80599,1.7,486833,21704.706,15522.5
1090877.238,6.7,87.64567029,10754.23053,24326.89731,25433.38278,23740.59628,12116.70198,20173.76789,1.7,486833,21704.706,15522.5
1086549.686,6.7,85.48539636,10669.04152,23655.59749,22314.20416,21081.79579,12136.58941,23801.98174,1.7,486833,21704.706,15522.5
1101866.166,6.7,66.78770349,10742.8508,23154.03569,26679.86463,29452.65871,12523.42035,17404.095,1.69,486833,21704.706,15522.5
1123468.685,6.7,75.32386489,10922.99203,26842.84259,19524.81331,31156.50724,11981.5542,16391.74158,1.69,486833,21704.706,15522.5
1099629.677,6.7,69.59050433,11394.78978,26049.70158,22339.41429,31475.08978,11733.09855,20194.22821,1.69,486833,21704.706,15522.5
1097990.206,6.7,68.08647941,10368.88164,26133.27489,23842.58443,28098.33494,12006.44075,22588.77097,1.71,486833,21704.706,15522.5
1124401.118,6.7,63.28058725,10596.91276,27123.30266,24977.00204,26460.1954,11797.72456,18832.93733,1.74,486833,21704.706,15522.5
1099657.252,6.7,70.88626722,11303.53128,24424.92494,24353.49167,23935.43662,11687.63935,15980.83892,1.75,486833,21704.706,15522.5
1075355.858,6.7,77.42386194,10112.67065,25408.95338,23185.39146,29416.72031,12792.68471,23445.80936,1.75,486833,21704.706,15522.5
1101990.978,6.7,66.30643935,10882.89246,24483.18412,24087.47685,34210.99108,11892.03913,19596.36417,1.75,486833,21704.706,15522.5
1094009.313,6.7,75.47523455,10640.05991,28179.80464,24066.76287,29418.60764,12309.28886,18075.75378,1.75,486833,21704.706,15522.5
1119365.333,6.7,78.23496319,11519.27848,29048.78662,26421.78973,21205.7867,11863.39031,23218.37677,1.75,486833,21704.706,15522.5
1108635.704,6.7,78.23400091,11194.03685,28010.99146,20724.106,0,11751.24217,16331.90826,1.77,486833,21704.706,15522.5
1083161.643,6.7,73.78297866,10799.7206,26500.5809,24902.74226,0,12098.40148,18236.22759,1.81,488876,21704.706,15536.5
1096731.637,6.7,60.12878315,10929.72027,27790.08232,23731.47015,0,11937.33013,19869.64497,1.85,488876,21704.706,15536.5
1115911.415,6.7,51.09775431,10417.19846,27213.35552,26150.00887,0,12195.73692,21874.06639,1.86,488876,21704.706,15536.5
1096598.942,6.7,73.75114697,9982.702328,24543.65809,21604.44034,0,12300.92006,19091.8182,1.89,488876,21704.706,15536.5
1095608.006,6.7,65.50627185,11490.18122,28231.3481,22548.59645,0,12302.24615,24489.29926,1.89,488876,21704.706,15536.5
1088650.778,6.7,62.11271772,10495.88877,24737.85814,23435.0694,0,11975.31669,21089.32829,1.89,488876,21704.706,15536.5
1105103.048,6.7,67.07058681,10827.88818,25254.43646,25770.32483,0,11866.33741,16638.96507,1.88,488876,21704.706,15536.5
1096697.355,6.7,47.44493978,11013.84613,28330.93213,21080.90236,0,12020.05899,20648.74145,1.89,488876,21704.706,15536.5
1106659.807,6.7,64.90262497,10850.40302,27584.98314,23719.34181,0,12109.71587,19454.32539,1.91,488876,21704.706,15536.5
1079505.525,6.7,67.80675611,11163.26634,24191.5189,23908.83827,0,11753.23546,19976.98676,1.88,488876,21704.706,15536.5
1080505.119,6.7,42.98458992,10814.54377,27173.95246,21627.31686,0,11961.83287,22318.1656,1.87,488876,21704.706,15536.5
1110062.15,6.7,68.55122145,11097.55282,23958.43431,22376.23367,0,12200.8399,18923.97433,1.87,488876,21704.706,15536.5
1102942.917,6.7,53.51249415,10368.95554,23669.04032,22373.93112,0,11639.62866,18307.21561,1.87,488876,21704.706,15536.5
1096978.524,6.7,64.09070435,11307.09516,23315.44439,23167.33688,32381.97836,0,19842.63439,1.88,488876,21704.706,15536.5
1111826.929,6.7,69.37037389,11122.5,24733.39251,24422.05845,26562.16671,0,20199.08488,1.91,488876,21704.706,15536.5
1084745.243,6.7,51.55265232,11049.31663,23789.70537,20764.18494,28379.19423,0,22518.38574,1.92,488876,21704.706,15536.5
1109443.169,6.7,64.58048483,11756.52584,29164.68617,21360.33856,24965.05949,0,19605.85776,1.94,488876,21704.706,15536.5
1103919.207,6.7,45.49949503,10507.17831,20815.10979,23408.23509,35757.07799,0,21299.92795,1.95,488876,21704.706,15536.5
1085182.238,6.7,44.81105161,11473.4495,24009.84478,23893.77932,31297.62344,0,22144.388,1.95,488876,21704.706,15536.5
1095101.394,6.7,58.71821365,11097.04043,22845.1656,22819.49692,23699.31766,0,24462.0024,1.95,488876,21704.706,15536.5
1073648.671,6.7,46.47135343,10878.73123,25141.8842,19221.68899,29858.90371,0,18426.14851,1.95,488876,21704.706,15536.5
1078829.783,6.7,48.54728075,10375.88996,22651.00879,22109.48098,30251.33604,0,20628.32004,1.94,488876,21704.706,15536.5
1105384.791,6.7,66.33452033,10607.60725,23775.04888,23840.19537,28090.31285,0,18965.4955,1.97,488876,21704.706,15536.5
1114114.186,6.7,49.12044413,11233.493,24449.02508,22954.14585,24407.5197,0,18151.27229,1.97,488876,21704.706,15536.5
1111206.754,6.7,61.3501887,10945.7849,24541.62931,22893.96773,35906.0908,0,24428.59723,1.97,488876,21704.706,15536.5
1100973.182,6.7,71.72418924,10804.02262,26315.78673,22404.41332,20041.86247,0,19964.04206,1.97,488876,21704.706,15536.5
1092285.601,6.7,74.95591983,11118.50079,26302.847,19344.46391,32881.27211,0,19261.12619,1.97,488876,21704.706,15536.5
1065783.438,6.7,63.58107616,10754.45553,22205.49068,22744.64272,0,12387.77698,20017.99051,1.97,488876,21704.706,15536.5
1073168.132,6.7,71.30147652,11003.76683,26433.61357,26885.94243,0,11903.35608,20022.19244,1.96,488876,21704.706,15536.5
1084223.084,6.7,64.88928812,10654.27283,24589.38985,21709.03866,0,12174.16288,20451.15338,1.96,488876,21704.706,15536.5
1094465.129,6.7,71.25013985,10719.27099,21719.90564,24251.43564,0,11644.59193,19736.02493,1.99,488876,21704.706,15536.5
1111025.437,6.4,64.67994626,10968.24625,25834.59426,23264.22646,0,11945.82444,20747.26624,1.99,513269,22313.85,17099.2
1102606.471,6.4,74.41448584,11046.65981,22983.91461,25512.02396,0,11737.57208,16877.05296,1.99,513269,22313.85,17099.2
1092974.477,6.4,84.61993373,10719.20818,23020.74609,25646.28671,0,12272.05425,21991.74213,1.99,513269,22313.85,17099.2
1088424.474,6.4,75.88097266,11043.96342,26731.82814,24304.67261,0,11753.64442,20105.88624,2.01,513269,22313.85,17099.2
1105659.674,6.4,62.27311297,11077.2331,24875.70183,19329.12433,0,12127.91191,21726.34313,2.03,513269,22313.85,17099.2
1085845.389,6.4,64.08317589,10974.90221,23258.19989,26446.67089,0,12023.95122,20599.45601,2.06,513269,22313.85,17099.2
1107534.016,6.4,70.81570155,11470.21792,21160.63528,23309.82853,0,11784.74619,19690.89753,2.09,513269,22313.85,17099.2
1155884.376,6.4,89.61691209,11656.27181,24922.57639,23140.81007,0,11833.11673,23450.41009,2.06,513269,22313.85,17099.2
1111867.496,6.4,81.99636748,10698.84683,23783.89302,26732.13951,0,12229.99195,18180.17826,2.06,513269,22313.85,17099.2
1102496.092,6.4,64.17386574,11143.90539,24468.14856,24472.58437,0,11984.13594,16817.35894,2.06,513269,22313.85,17099.2
1125514.451,6.4,78.98396988,10863.87447,26167.55255,26936.00056,28072.33746,11693.3711,20339.94983,2.06,513269,22313.85,17099.2
1110572.849,6.4,75.27721673,11254.60609,25727.08332,19194.3875,29367.47973,12435.73675,20411.6787,2.08,513269,22313.85,17099.2
1122257.777,6.4,68.54426716,11108.32199,26682.53861,24635.2483,21962.04306,11818.66905,21282.7143,2.06,513269,22313.85,17099.2
1110064.438,6.4,68.62824965,10321.35118,23614.93028,22671.02396,23782.55762,12379.61871,24523.80917,2.09,513269,22313.85,17099.2
1099971.413,6.4,73.01787562,11137.83659,19932.4898,21366.13442,29151.88195,12290.67033,22403.5517,2.1,513269,22313.85,17099.2
1118140.691,6.4,85.88090369,11212.21478,22960.0267,23637.84447,26323.70487,11792.2615,18717.09869,2.1,513269,22313.85,17099.2
1082158.177,6.4,69.82470244,11440.54531,21748.90676,25989.4783,25486.27705,12132.30139,21220.74136,2.1,513269,22313.85,17099.2
1104383.118,6.4,80.58715547,10488.81518,26713.61587,24233.1613,28126.93356,12159.17634,19626.16017,2.1,513269,22313.85,17099.2
1106461.044,6.4,82.57689127,11712.62368,27471.84674,22715.72477,34594.91268,12006.47128,21860.25487,2.1,513269,22313.85,17099.2
1108766.312,6.4,62.75190059,10625.76064,28275.41528,23313.16988,23137.73747,11863.89165,20862.8063,2.12,513269,22313.85,17099.2
1104477.076,6.4,68.69556291,11475.07846,23646.96435,24115.66635,28266.85672,11976.02997,0,2.1,513269,22313.85,17099.2
1099769.916,6.4,68.628905,11476.11112,24761.40592,17671.89462,23556.95721,12200.51505,0,2.09,513269,22313.85,17099.2
1073759.319,6.4,58.31977431,10503.97114,26527.05925,21327.34162,27770.66672,12183.27972,0,2.09,513269,22313.85,17099.2
1084055.87,6.4,74.53599509,10649.21784,26757.82276,23999.72257,24545.41002,11897.65361,0,2.09,513269,22313.85,17099.2
1123108.549,6.4,73.48988207,10586.36636,26253.62718,24658.85265,0,0,0,2.08,513269,22313.85,17099.2
1083333.885,6.4,75.31338606,11209.80216,28246.09404,22779.04055,0,0,0,2.08,513269,22313.85,17099.2
1092412.692,6.4,49.45910593,10944.68441,23709.55835,23534.52523,0,0,0,2.08,513269,22313.85,17099.2
1077832.501,6.4,62.96359114,11266.67028,22399.05094,20246.99299,0,0,0,2.13,513269,22313.85,17099.2
1110370.676,6.4,64.48728695,10689.50019,27078.67408,24090.69138,0,0,0,2.13,513269,22313.85,17099.2
1070540.016,6.4,48.137613,10943.30539,25401.93775,20201.36834,0,0,0,2.13,513269,22313.85,17099.2
1091278.395,6.4,68.25910201,10584.57147,24961.51799,21151.65828,0,0,0,2.13,513269,22313.85,17099.2
1085081.095,6.2,47.33694052,11047.7181,24117.24571,20800.93012,0,0,0,2.11,503650,22313.85,15662.7
1081425.756,6.2,45.79448053,10943.32375,25414.19715,22627.51929,0,0,0,2.15,503650,22313.85,15662.7
1075134.639,6.2,69.49396556,11231.21496,24137.03734,22804.01605,0,0,0,2.19,503650,22313.85,15662.7
1088748.676,6.2,59.56550738,11540.35621,22925.58059,24330.67519,0,0,0,2.17,503650,22313.85,15662.7
1100542.523,6.2,42.57363173,10889.83409,24818.93302,22409.53526,0,0,0,2.21,503650,22313.85,15662.7
1081479.781,6.2,65.42742124,11035.31721,24402.02952,21450.49838,0,0,0,2.21,503650,22313.85,15662.7
1100226.641,6.2,70.4967757,11318.6323,24829.70505,23096.61503,0,0,0,2.21,503650,22313.85,15662.7
1072703.173,6.2,67.29024228,10928.91778,24313.06525,24157.65358,33868.61638,12464.67608,0,2.22,503650,22313.85,15662.7
1086372.865,6.2,54.68378613,10167.13616,23630.29593,22633.39701,28597.68459,12126.53365,0,2.22,503650,22313.85,15662.7
1123420.59,6.2,70.49455406,10999.50196,24757.08956,22416.48128,26975.98251,11850.85039,0,2.21,503650,22313.85,15662.7
1121505.263,6.2,54.19539751,11444.19436,24053.53112,20864.43161,30881.72853,12476.92371,0,2.2,503650,22313.85,15662.7
1108529.838,6.2,73.2527505,11037.33615,24595.45011,23207.12907,27053.68965,12548.34427,0,2.21,503650,22313.85,15662.7
1109103.108,6.2,62.78648996,11222.15912,25701.78988,22787.01111,27613.39279,11868.85663,0,2.21,503650,22313.85,15662.7
1094464.078,6.2,64.33680682,11253.6684,25563.26373,23095.67888,28480.80104,11993.29601,0,2.21,503650,22313.85,15662.7
1110589.305,6.2,72.34537021,10586.91792,26412.8243,21916.65284,30184.54997,12364.16177,0,2.21,503650,22313.85,15662.7
1098500.246,6.2,55.98893397,11383.45017,24224.44501,18003.27606,25311.62381,11713.28227,0,2.24,503650,22313.85,15662.7
1086246.716,6.2,68.96548137,10600.37538,25226.91441,22874.03623,29426.84021,12068.57257,0,2.21,503650,22313.85,15662.7
1085168.184,6.2,59.12819883,10498.92089,23422.18632,19957.07064,24509.94299,12143.48266,0,2.16,503650,22313.85,15662.7
1102155.205,6.2,54.74102971,11420.9329,24712.20282,20257.25951,25091.68913,11605.68039,0,2.14,503650,22313.85,15662.7
1104232.382,6.2,76.38164299,10844.53679,23440.66158,25336.58299,24117.82276,12218.13571,19210.40508,2.14,503650,22313.85,15662.7
1148724.545,6.2,74.18601951,11150.07776,26050.16374,24501.04946,28261.92754,12035.04213,22211.16718,2.14,503650,22313.85,15662.7
1089387.875,6.2,58.99318324,11392.62339,23760.94027,20056.97879,0,12148.08331,17979.90814,2.16,503650,22313.85,15662.7
1117593.255,6.2,77.21615207,11026.35967,28572.58935,20659.33559,0,11966.52705,19115.82504,2.16,503650,22313.85,15662.7
1106505.995,6.2,78.59752567,10349.85036,23842.44088,21711.18535,0,12221.66959,19564.38894,2.17,503650,22313.85,15662.7
1129723.144,6.2,80.87975659,10809.31293,25211.70581,21606.88014,0,11927.51304,18663.21815,2.14,503650,22313.85,15662.7
1125579.891,6.2,64.14941739,11329.82861,23111.95768,19218.47281,0,12141.73579,18696.16195,2.15,503650,22313.85,15662.7
1124059.644,6.2,65.4444514,11257.90883,26392.55038,22114.10589,0,11819.04456,22204.44096,2.15,503650,22313.85,15662.7
1102735.903,6.2,66.58146476,10881.45368,25991.91954,24331.60776,0,12048.11363,16725.72854,2.15,503650,22313.85,15662.7
1152980.414,6,62.12347504,10999.29176,27820.44071,23210.97958,0,12181.91821,19216.73929,2.16,558369,22313.85,19213.9
1106865.896,6,79.73907879,10976.3995,23273.60858,22307.05757,0,12128.29695,21613.48524,2.2,558369,22313.85,19213.9
1120710.989,6,72.40231554,11366.63558,23707.8053,22335.62266,0,12066.31659,22482.08487,2.21,558369,22313.85,19213.9
1107502.661,6,69.56857685,10963.83938,26469.92355,23820.18007,0,11849.76882,18272.48522,2.2,558369,22313.85,19213.9
1148194.396,6,66.30712732,11046.94808,23493.87683,24077.5723,0,11892.63818,17653.05738,2.22,558369,22313.85,19213.9
1118902.012,6,66.72722061,11223.9788,24516.78887,22561.10397,0,11981.53613,18690.06186,2.22,558369,22313.85,19213.9
1106564.509,6,66.65066574,10637.71542,22853.05311,23701.94681,0,12090.4046,22134.2353,2.22,558369,22313.85,19213.9
1126710.239,6,66.82641103,10848.50664,25335.80402,22403.21402,29785.25695,0,21197.39241,2.21,558369,22313.85,19213.9
1113835.508,6,63.67250057,10563.59115,23782.45449,24723.63782,33648.27801,0,18384.36328,2.21,558369,22313.85,19213.9
1137684.794,6,83.7954931,10899.47961,24303.14096,23090.34014,22016.15276,0,19601.02086,2.26,558369,22313.85,19213.9
1109672.79,6,66.64886095,10609.34981,24879.53043,20602.91956,24272.1968,0,22006.84678,2.28,558369,22313.85,19213.9
1112103.112,6,58.28213505,9863.715305,24628.85585,27366.50573,29432.04871,0,21493.84169,2.26,558369,22313.85,19213.9
1124894.755,6,65.34016906,11450.38473,24158.95934,23510.52839,27046.5054,0,20262.16684,2.26,558369,22313.85,19213.9
1142565.351,6,68.79685761,11482.30429,26453.61687,21271.18853,27333.02769,0,21654.21949,2.26,558369,22313.85,19213.9
1142708.544,6,74.41844972,10845.27853,26784.84225,18800.45864,28237.19424,0,21221.62152,2.27,558369,22313.85,19213.9
1109635.84,6,60.14426042,11524.85204,25818.25252,24730.53229,27309.33591,0,22132.11698,2.3,558369,22313.85,19213.9
1126298.062,6,73.44590917,10829.69013,26766.1663,22912.59176,37279.96814,0,18354.17764,2.3,558369,22313.85,19213.9
1144737.608,6,76.77276749,11702.14957,26736.12063,22989.84926,22673.34597,0,20054.09416,2.27,558369,22313.85,19213.9
1104132.23,6,53.67314973,10779.63225,21216.95474,22345.0296,20966.30033,0,21753.47164,2.31,558369,22313.85,19213.9
1110425.553,6,58.88488734,11394.08842,27051.83879,23890.11878,27498.93304,0,20346.28307,2.31,558369,22313.85,19213.9
1112975.249,6,56.26693833,10955.78071,24752.51599,26197.47801,31122.55828,0,17557.9112,2.31,558369,22313.85,19213.9
1098490.504,6,71.81288061,11049.66996,26012.23833,22296.68073,0,12152.68187,20842.43887,2.33,558369,22313.85,19213.9
1095762.983,6,61.94745402,10895.8162,23679.55218,23925.1266,0,11745.81192,22052.88435,2.29,558369,22313.85,19213.9
1107607.578,6,65.90403588,10482.50728,26978.9442,22905.23642,0,11543.48542,16178.81787,2.31,558369,22313.85,19213.9
1106505.452,6,68.52830979,10979.16776,25018.7132,24507.26789,0,12196.21856,20707.90099,2.32,558369,22313.85,19213.9
1099884.708,6,44.03241904,10248.0525,24540.40729,28584.11376,0,12402.6377,21743.73475,2.34,558369,22313.85,19213.9
1107283.035,6,55.50139157,11021.08722,21372.27764,24297.80928,0,12360.56639,22011.50139,2.34,558369,22313.85,19213.9
1105344.912,6,61.52032991,11163.37654,25077.2741,19208.66059,0,12285.10569,20960.29953,2.34,558369,22313.85,19213.9
1108515.629,6,43.28419833,10385.11995,26558.22878,20101.39225,0,12314.37761,21770.04925,2.36,558369,22313.85,19213.9
1133804.188,6,63.39628956,10772.86152,29460.43131,25156.64927,0,11945.82337,17515.34877,2.35,558369,22313.85,19213.9
1122343.653,6,59.08490334,11004.61455,27906.11844,20263.78035,0,11952.04616,21142.17008,2.37,558369,22313.85,19213.9
1120050.807,6,57.25377072,11447.37789,27375.14143,21310.392,0,11555.65336,18781.26365,2.35,555865,23046.934,16264.7
1122101.393,6,56.22603271,10936.95239,25017.43844,21952.6829,0,12355.99287,20788.50393,2.36,555865,23046.934,16264.7
1106307.889,6,44.97307271,10862.10641,22623.55525,20261.97895,0,11889.72594,19510.68759,2.36,555865,23046.934,16264.7
1113694.619,6,72.01035163,10906.71319,25126.90099,22399.5022,0,11943.40456,20980.16271,2.36,555865,23046.934,16264.7
