"","date","sales","unemployment","temperature","facebook_newsfeed_spend","facebook_newsfeed_impressions","youtube_brand_spend","youtube_brand_impressions","search_spend","search_clicks","youtube_performance_spend","youtube_performance_impressions","newspaper_spend","newspaper_readership","tv_spend","tv_gross_rating_points"
"539",2020-12-20,1095101.39396478,6.7,58.718213647178,11097.040431723,10454851,22845.1655962621,9507640,22819.4969192597,10686,23699.317662804,5733096,0,0,24462.0023980003,1270636
"540",2020-12-21,1073648.67130652,6.7,46.4713534329565,10878.7312291915,9937963,25141.8841951331,11795354,19221.6889864643,8335,29858.9037075351,7423910,0,0,18426.1485132946,992020
"541",2020-12-22,1078829.78315506,6.7,48.5472807535077,10375.8899632027,8997567,22651.0087931527,11741277,22109.4809752415,9238,30251.3360449447,7425382,0,0,20628.3200373839,1755351
"542",2020-12-23,1105384.79143579,6.7,66.3345203286227,10607.6072532074,8701812,23775.0488768361,11630781,23840.195365791,10477,28090.3128540862,6851291,0,0,18965.4954968196,971417
"543",2020-12-24,1114114.18596982,6.7,49.1204441296783,11233.4930034949,10423093,24449.0250762727,10920967,22954.1458546503,10567,24407.519697093,6016325,0,0,18151.2722889921,1249057
"544",2020-12-25,1111206.75443606,6.7,61.350188704393,10945.7848983044,11817598,24541.6293051549,11208798,22893.9677287436,10609,35906.0908009783,8722707,0,0,24428.5972267732,1708204
"545",2020-12-26,1100973.18190171,6.7,71.7241892396379,10804.0226199384,8929574,26315.7867278462,13315967,22404.4133176871,9690,20041.8624714084,4838017,0,0,19964.0420553913,1156779
"546",2020-12-27,1092285.60095689,6.7,74.9559198268845,11118.5007893589,9820811,26302.8469994999,11777132,19344.4639071659,9074,32881.272112234,7831931,0,0,19261.1261891325,1797261
"547",2020-12-28,1065783.43796267,6.7,63.5810761562424,10754.4555291862,7896819,22205.4906841729,9342827,22744.6427234714,11003,0,0,12387.7769785406,1072081,20017.9905130347,1150843
"548",2020-12-29,1073168.13184819,6.7,71.3014765169332,11003.7668250329,10418862,26433.6135721721,12331226,26885.9424257335,12056,0,0,11903.356080606,814942,20022.1924441972,1321873
"549",2020-12-30,1084223.08379015,6.7,64.8892881241398,10654.2728303129,8867507,24589.3898495291,10603359,21709.0386595385,10984,0,0,12174.1628848598,1114458,20451.1533750716,1282978
"550",2020-12-31,1094465.12903872,6.7,71.2501398497294,10719.2709872732,9285807,21719.9056436176,10358171,24251.4356428791,11815,0,0,11644.5919307217,958190,19736.0249283788,1061416
"551",2021-01-01,1111025.43682997,6.4,64.6799462602515,10968.2462496764,11231085,25834.5942574834,11646759,23264.2264637307,10492,0,0,11945.824441186,1033969,20747.2662355715,1832755
"552",2021-01-02,1102606.47110461,6.4,74.4144858408808,11046.6598062484,9748968,22983.9146100839,11207434,25512.0239591741,11537,0,0,11737.5720755066,990734,16877.0529582128,1045117
"553",2021-01-03,1092974.47746121,6.4,84.6199337331785,10719.2081768755,10524863,23020.7460948886,9221007,25646.2867111738,12174,0,0,12272.0542464038,1009950,21991.7421272313,1165715
"554",2021-01-04,1088424.47413805,6.4,75.8809726583685,11043.9634170228,9449419,26731.8281435139,12677601,24304.6726050799,11508,0,0,11753.6444189377,986674,20105.8862406311,1037617
"555",2021-01-05,1105659.6738816,6.4,62.2731129690209,11077.2330981023,9434416,24875.7018255016,10965947,19329.1243288174,9041,0,0,12127.9119144292,950690,21726.3431276203,1593319
"556",2021-01-06,1085845.38926072,6.4,64.0831758899108,10974.9022124577,10659263,23258.1998886401,10818647,26446.6708943247,11410,0,0,12023.9512245336,1272701,20599.4560098398,1109200
"557",2021-01-07,1107534.01641132,6.4,70.8157015490562,11470.2179245427,10620514,21160.6352820973,9439521,23309.8285253801,10363,0,0,11784.7461891808,1055864,19690.8975278065,1023279
"558",2021-01-08,1155884.37608991,6.4,89.6169120912252,11656.2718077885,12304665,24922.5763887108,10503233,23140.810072181,10724,0,0,11833.1167344077,890417,23450.4100878571,1395285
"559",2021-01-09,1111867.49624567,6.4,81.9963674845474,10698.8468288036,8727360,23783.8930191958,11999427,26732.1395091166,11115,0,0,12229.9919466179,940924,18180.1782594098,1187751
"560",2021-01-10,1102496.09228769,6.4,64.1738657357106,11143.9053883851,10327883,24468.1485573888,12881907,24472.5843669436,12006,0,0,11984.1359428753,780200,16817.3589354666,1138348
"561",2021-01-11,1125514.45098148,6.4,78.9839698828894,10863.8744745918,9705222,26167.5525489579,11861479,26936.0005557596,12527,28072.3374602813,6649348,11693.3711007156,817504,20339.9498326395,1629392
"562",2021-01-12,1110572.8494556,6.4,75.2772167290796,11254.6060907216,9682096,25727.0833236109,12530471,19194.3874994753,8297,29367.4797258737,7390764,12435.7367492057,1212319,20411.6787042628,1367942
"563",2021-01-13,1122257.7767075,6.4,68.5442671562365,11108.3219855049,10952704,26682.5386063826,11892783,24635.2482979718,10866,21962.0430646239,5281491,11818.6690498214,948741,21282.714302383,1608871
"564",2021-01-14,1110064.4383699,6.4,68.6282496456,10321.3511770497,9635778,23614.9302784566,11017509,22671.0239631159,10947,23782.5576166124,5846791,12379.618708676,991452,24523.8091727612,1448731
"565",2021-01-15,1099971.41272084,6.4,73.0178756193242,11137.8365896103,9692095,19932.4897986582,8636876,21366.1344172057,10489,29151.8819530091,7017429,12290.6703265303,693374,22403.551701469,1387942
"566",2021-01-16,1118140.69072785,6.4,85.8809036875696,11212.2147822931,10378467,22960.0266997137,11667967,23637.8444681542,11646,26323.7048678428,6197439,11792.2614955686,1260568,18717.0986896726,1298041
"567",2021-01-17,1082158.17680729,6.4,69.8247024436482,11440.5453077856,10225740,21748.9067582323,9173882,25989.4782985532,11195,25486.2770474813,6094869,12132.3013935646,1089442,21220.741358096,1472721
"568",2021-01-18,1104383.11814292,6.4,80.5871554747342,10488.8151831614,10119442,26713.6158707838,13174729,24233.1612997792,11470,28126.9335552471,6785934,12159.1763358914,1183197,19626.1601671433,1507860
"569",2021-01-19,1106461.04383268,6.4,82.5768912728333,11712.6236755353,10414662,27471.8467390444,14101008,22715.724772853,9692,34594.9126809574,8276703,12006.4712789967,1002789,21860.2548713877,1477797
"570",2021-01-20,1108766.31227096,6.4,62.7519005909867,10625.7606425327,7868738,28275.4152828213,13236797,23313.1698768777,10793,23137.7374702125,5680332,11863.8916524711,1089272,20862.8063045888,1478682
"571",2021-01-21,1104477.07626007,6.4,68.6955629069134,11475.0784633907,10554116,23646.9643490086,11373616,24115.6663480439,11128,28266.8567160953,6861606,11976.0299742168,1061961,0,0
"572",2021-01-22,1099769.91647607,6.4,68.6289050017971,11476.1111182752,9182841,24761.4059219783,11622920,17671.8946211131,7880,23556.9572088188,5602347,12200.515045467,1211352,0,0
"573",2021-01-23,1073759.31899096,6.4,58.319774311787,10503.9711435016,9401820,26527.0592501576,13141355,21327.3416167631,9674,27770.6667211581,6663924,12183.2797214218,981978,0,0
"574",2021-01-24,1084055.87007216,6.4,74.5359950861951,10649.2178408868,9827811,26757.8227583188,12030125,23999.7225724373,11110,24545.41002296,6065819,11897.6536073281,743957,0,0
"575",2021-01-25,1123108.54943196,6.4,73.4898820707522,10586.3663593837,10807277,26253.6271764964,12221765,24658.8526509875,11679,0,0,0,0,0,0
"576",2021-01-26,1083333.88534674,6.4,75.3133860592426,11209.8021602026,11089206,28246.0940415387,13927398,22779.0405522044,10503,0,0,0,0,0,0
"577",2021-01-27,1092412.69237259,6.4,49.4591059324478,10944.6844140579,9873001,23709.5583519284,14587874,23534.5252327919,10228,0,0,0,0,0,0
"578",2021-01-28,1077832.50052861,6.4,62.9635911356841,11266.6702752766,9825740,22399.0509355559,10899378,20246.9929921247,8880,0,0,0,0,0,0
"579",2021-01-29,1110370.67622481,6.4,64.4872869523678,10689.5001888917,9419256,27078.674083301,11585479,24090.6913848978,11371,0,0,0,0,0,0
"580",2021-01-30,1070540.01584748,6.4,48.1376130012154,10943.3053858976,9592726,25401.9377509944,11017303,20201.3683417359,9228,0,0,0,0,0,0
"581",2021-01-31,1091278.39460722,6.4,68.2591020098526,10584.571474235,8829372,24961.517986106,11651704,21151.6582798281,9524,0,0,0,0,0,0
"582",2021-02-01,1085081.09546854,6.2,47.3369405160327,11047.7181036799,10344930,24117.245705877,11004066,20800.9301196826,8986,0,0,0,0,0,0
"583",2021-02-02,1081425.7556994,6.2,45.794480528436,10943.3237536418,10627247,25414.1971538114,11087391,22627.5192878877,9702,0,0,0,0,0,0
"584",2021-02-03,1075134.63891834,6.2,69.4939655627214,11231.2149645956,11304898,24137.0373411752,11608876,22804.0160482886,10502,0,0,0,0,0,0
"585",2021-02-04,1088748.67639884,6.2,59.5655073756323,11540.3562098519,9496265,22925.5805894066,10695973,24330.6751863875,10739,0,0,0,0,0,0
"586",2021-02-05,1100542.52268853,6.2,42.5736317298898,10889.8340905848,9459256,24818.9330171245,11359506,22409.5352584736,9964,0,0,0,0,0,0
"587",2021-02-06,1081479.7807864,6.2,65.4274212431501,11035.3172129826,9386995,24402.0295182434,10212014,21450.4983825255,8713,0,0,0,0,0,0
"588",2021-02-07,1100226.64143584,6.2,70.4967756977039,11318.6323040511,9807836,24829.705049191,12097967,23096.6150343822,10503,0,0,0,0,0,0
"589",2021-02-08,1072703.17344875,6.2,67.2902422829417,10928.9177767041,10970771,24313.0652493914,10717146,24157.6535766131,9974,33868.6163819227,8482735,12464.6760821515,1081909,0,0
"590",2021-02-09,1086372.86517425,6.2,54.6837861342094,10167.1361638294,9116126,23630.2959344625,9676381,22633.3970124901,10122,28597.684592494,6838481,12126.5336451596,1103476,0,0
"591",2021-02-10,1123420.59021692,6.2,70.4945540627463,10999.501963563,9979928,24757.0895636012,13888300,22416.4812776365,8973,26975.9825085276,6528843,11850.8503867752,785335,0,0
"592",2021-02-11,1121505.26332377,6.2,54.1953975103975,11444.1943630558,13158261,24053.5311227022,10953600,20864.431606725,9957,30881.7285291803,7675650,12476.9237145305,1182454,0,0
"593",2021-02-12,1108529.83752734,6.2,73.2527504983279,11037.3361459728,9231011,24595.4501108184,12381896,23207.1290715366,10441,27053.6896497158,6409603,12548.3442668118,1149464,0,0
"594",2021-02-13,1109103.10819265,6.2,62.7864899577416,11222.1591163973,10812797,25701.7898796207,13376858,22787.0111067514,9688,27613.3927858486,6704700,11868.8566332157,927239,0,0
"595",2021-02-14,1094464.07826321,6.2,64.3368068179003,11253.6683990415,9091881,25563.2637289019,12275133,23095.678879277,10568,28480.8010366889,6830724,11993.296012895,1066224,0,0
"596",2021-02-15,1110589.30547734,6.2,72.3453702115419,10586.9179155343,9118393,26412.8242979592,13156344,21916.6528383144,9291,30184.549968865,7346774,12364.1617713071,1334916,0,0
"597",2021-02-16,1098500.24583186,6.2,55.988933968895,11383.4501720463,12654788,24224.4450050969,10323401,18003.2760614169,8350,25311.6238089288,6088224,11713.2822738463,1136021,0,0
"598",2021-02-17,1086246.71583508,6.2,68.965481370768,10600.3753799846,9347401,25226.9144099135,11046346,22874.03623331,9414,29426.8402075885,7059317,12068.572574573,1073782,0,0
"599",2021-02-18,1085168.18364667,6.2,59.1281988279885,10498.9208937569,8219423,23422.1863217895,11165813,19957.070638587,8445,24509.9429914376,6210536,12143.4826645567,1424377,0,0
"600",2021-02-19,1102155.20490913,6.2,54.7410297072162,11420.932901504,10765674,24712.2028205794,11121053,20257.2595127545,9557,25091.6891344435,6092442,11605.6803868476,979812,0,0
"601",2021-02-20,1104232.38218413,6.2,76.3816429906625,10844.5367946914,10748611,23440.6615827904,10822377,25336.5829916148,11596,24117.8227555107,5658058,12218.1357080893,985046,19210.4050811211,1330482
"602",2021-02-21,1148724.54504543,6.2,74.1860195111406,11150.07776492,10618167,26050.1637381873,11139605,24501.0494563905,11388,28261.927543232,6712099,12035.0421263635,1013540,22211.1671758718,1144707
"603",2021-02-22,1089387.87455098,6.2,58.9931832362195,11392.6233857795,9637564,23760.9402689008,11632087,20056.9787942069,8299,0,0,12148.0833106036,1204844,17979.9081411108,1065021
"604",2021-02-23,1117593.25528013,6.2,77.2161520683646,11026.3596689628,10179149,28572.589351783,11628574,20659.3355943472,9146,0,0,11966.5270505753,895466,19115.8250434376,1285970
"605",2021-02-24,1106505.99533673,6.2,78.5975256733025,10349.8503568754,9574640,23842.4408788627,11287987,21711.1853473648,9309,0,0,12221.6695929903,970118,19564.3889375604,1006783
"606",2021-02-25,1129723.14424568,6.2,80.8797565857158,10809.3129317656,10654725,25211.705814718,13344047,21606.8801356027,9309,0,0,11927.513040031,1038060,18663.2181465477,1199374
"607",2021-02-26,1125579.89115182,6.2,64.1494173915814,11329.8286086359,9251467,23111.9576808845,10809338,19218.472808897,8352,0,0,12141.7357865751,979142,18696.1619479528,1421681
"608",2021-02-27,1124059.64384199,6.2,65.4444514020358,11257.9088269626,10466177,26392.5503758862,14281843,22114.105892585,10156,0,0,11819.0445592413,999516,22204.440959273,1468090
"609",2021-02-28,1102735.90318528,6.2,66.5814647641712,10881.4536814092,10520952,25991.9195431458,12954333,24331.6077595107,10363,0,0,12048.1136268495,1023035,16725.7285374392,1041067
"610",2021-03-01,1152980.41419994,6,62.1234750362608,10999.2917630956,9917784,27820.4407126713,13361816,23210.9795803995,9724,0,0,12181.9182069587,1187179,19216.7392889062,1476068
"611",2021-03-02,1106865.89620573,6,79.7390787902435,10976.399503463,10544579,23273.608578714,10667815,22307.0575697042,11018,0,0,12128.2969491531,1250687,21613.4852426521,1577864
"612",2021-03-03,1120710.98874083,6,72.4023155422231,11366.6355795493,9847881,23707.8053035051,10591230,22335.6226632991,9929,0,0,12066.3165930179,775979,22482.0848713511,1269744
"613",2021-03-04,1107502.66117343,6,69.5685768536956,10963.8393845512,9988244,26469.9235471964,11894922,23820.1800705859,10247,0,0,11849.7688181894,922057,18272.4852199743,1129083
"614",2021-03-05,1148194.3962272,6,66.3071273246856,11046.948083305,11927997,23493.876828647,10685992,24077.5722983473,10351,0,0,11892.6381758276,1312145,17653.0573782037,1065043
"615",2021-03-06,1118902.01243636,6,66.7272206100076,11223.9788000597,9737010,24516.7888747526,11149385,22561.103967674,10320,0,0,11981.5361308563,1157864,18690.0618604834,1058026
"616",2021-03-07,1106564.50886131,6,66.6506657446862,10637.7154158906,9914627,22853.053105872,11161788,23701.946805484,10502,0,0,12090.4045951955,1124991,22134.235299345,1065713
"617",2021-03-08,1126710.23911634,6,66.8264110278018,10848.5066361677,9348493,25335.8040225208,12197544,22403.2140154445,10604,29785.2569514709,7289121,0,0,21197.3924137412,1077556
"618",2021-03-09,1113835.50781262,6,63.6725005687074,10563.591152647,9166521,23782.4544870624,12209746,24723.6378239024,10616,33648.2780056133,8110679,0,0,18384.363276088,1278672
"619",2021-03-10,1137684.79437142,6,83.7954931008749,10899.4796129191,12015806,24303.1409616211,12650069,23090.3401420707,9846,22016.1527576494,5471841,0,0,19601.0208590745,1167390
"620",2021-03-11,1109672.78961464,6,66.6488609462276,10609.3498077191,9712189,24879.530434115,11253461,20602.9195639367,9742,24272.1968048885,5887429,0,0,22006.8467757153,1680315
"621",2021-03-12,1112103.11211351,6,58.2821350497524,9863.71530486523,9342407,24628.8558549566,10244102,27366.5057324126,11014,29432.0487124894,7128129,0,0,21493.8416929057,1178324
"622",2021-03-13,1124894.75535832,6,65.3401690593868,11450.3847291878,9837680,24158.959341702,12068191,23510.5283879011,10787,27046.5053975028,6664008,0,0,20262.1668400943,1388898
"623",2021-03-14,1142565.35140577,6,68.7968576086732,11482.3042878384,9661424,26453.6168702596,13040021,21271.188527749,9894,27333.0276941085,6552207,0,0,21654.2194942843,1408774
"624",2021-03-15,1142708.54425678,6,74.4184497200111,10845.278527474,10414746,26784.8422494157,12474909,18800.4586402179,7946,28237.194240517,6785415,0,0,21221.6215152527,1991580
"625",2021-03-16,1109635.8400179,6,60.1442604207211,11524.8520436971,9266484,25818.2525162298,13226785,24730.5322924289,11743,27309.3359133352,6831506,0,0,22132.1169751283,1130076
"626",2021-03-17,1126298.06167916,6,73.4459091736376,10829.6901265773,12106775,26766.1662960653,14037705,22912.5917582856,9996,37279.9681449772,9223512,0,0,18354.1776379765,1345133
"627",2021-03-18,1144737.60793103,6,76.7727674880278,11702.1495677539,10270000,26736.1206325733,14050151,22989.8492648902,11242,22673.3459723817,5349149,0,0,20054.0941566612,1088123
"628",2021-03-19,1104132.22971155,6,53.6731497302732,10779.6322469503,11629800,21216.9547389331,9139198,22345.0295991836,10318,20966.3003260044,5111702,0,0,21753.4716376018,1464576
"629",2021-03-20,1110425.553075,6,58.8848873441195,11394.0884150385,11754948,27051.8387918642,12621644,23890.1187810708,10514,27498.933038096,6617530,0,0,20346.2830736491,1003134
"630",2021-03-21,1112975.24894968,6,56.2669383328425,10955.7807119281,10210183,24752.5159947512,12227259,26197.4780091784,11665,31122.5582767864,7710540,0,0,17557.9111960616,964181
"631",2021-03-22,1098490.5038739,6,71.8128806077862,11049.6699629494,11064356,26012.238326924,11902059,22296.6807259281,9353,0,0,12152.6818672959,1081508,20842.4388719485,1304675
"632",2021-03-23,1095762.98347656,6,61.9474540232936,10895.8161985524,11573027,23679.5521771467,12456644,23925.1266033988,10125,0,0,11745.8119203229,1077172,22052.8843491982,1230768
"633",2021-03-24,1107607.57788666,6,65.9040358813832,10482.5072771706,9571139,26978.9441959138,13254625,22905.2364187547,10389,0,0,11543.4854196453,1103144,16178.8178697812,967610
"634",2021-03-25,1106505.45231702,6,68.5283097916353,10979.1677584819,9440335,25018.713197538,12062557,24507.2678900466,10621,0,0,12196.2185617022,821364,20707.9009912955,1181504
"635",2021-03-26,1099884.70798425,6,44.0324190355285,10248.0524971015,9320024,24540.4072891812,11353437,28584.1137646705,12641,0,0,12402.6376955028,1640133,21743.7347496766,1465374
"636",2021-03-27,1107283.0351309,6,55.5013915693688,11021.0872173916,9503167,21372.2776356818,9933016,24297.8092827851,10144,0,0,12360.5663883082,1026856,22011.5013871673,1249450
"637",2021-03-28,1105344.91189268,6,61.5203299142806,11163.3765431889,9408740,25077.2740975947,10324384,19208.6605906738,8095,0,0,12285.1056850679,1007203,20960.2995284535,1405241
"638",2021-03-29,1108515.62884369,6,43.2841983318265,10385.1199538453,8599602,26558.2287757988,12490184,20101.3922514425,9819,0,0,12314.3776092032,1077978,21770.0492459487,1361549
"639",2021-03-30,1133804.18847598,6,63.3962895557179,10772.8615178462,9148727,29460.4313054869,15230148,25156.6492668306,11383,0,0,11945.8233683377,914199,17515.348771022,1008140
"640",2021-03-31,1122343.65284331,6,59.0849033359575,11004.6145482473,9408796,27906.1184442737,13913425,20263.780351829,9495,0,0,11952.0461603318,924245,21142.1700825681,1097268
"641",2021-04-01,1120050.80748184,6,57.2537707202741,11447.37788635,10086482,27375.1414349543,12030244,21310.3920006432,9677,0,0,11555.6533556518,943795,18781.2636515519,1166702
"642",2021-04-02,1122101.39333175,6,56.2260327147837,10936.9523928372,12157820,25017.4384401403,11027360,21952.6828957741,10903,0,0,12355.9928664681,1040661,20788.5039256065,1474246
"643",2021-04-03,1106307.88879904,6,44.9730727077921,10862.1064091662,9126875,22623.5552502268,9599705,20261.9789537629,9368,0,0,11889.7259411188,1316704,19510.6875936257,924640
"644",2021-04-04,1113694.6194182,6,72.0103516342202,10906.7131913345,9707977,25126.9009852292,11543165,22399.5021994391,9789,0,0,11943.4045562647,947871,20980.1627149738,1921623
"645",2021-04-05,1153291.99240079,6,73.6522773104223,10930.3950000988,10043923,22907.7828119713,10997957,20302.8166816215,9035,27985.7211431116,6643596,12044.0717609126,818345,19820.3187884904,1156031
"646",2021-04-06,1131119.92185192,6,64.7681787908974,11267.7643851408,10591000,24993.6732827831,12265855,24106.024715237,10010,26613.7064388487,6612805,12377.6131779685,1160753,19040.9377670638,1080564
"647",2021-04-07,1133556.65610699,6,60.0014194582086,11214.3344354005,8567943,25812.9869950887,11921429,25368.56278791,11065,29071.7384341606,7187640,11648.6494736927,1102047,16626.7599146989,1316331
"648",2021-04-08,1134067.09201878,6,56.6889510081111,10851.2323234988,9385380,27117.2246955224,13591050,22962.7233699105,9906,26867.0750128391,6490482,12002.2566079592,836843,19002.8286322478,1080169
"649",2021-04-09,1107904.92290388,6,52.6569829593543,10627.1748151196,10711035,25537.7748000655,11978048,20008.5282746135,8847,26365.5541654353,6515174,11862.5752999307,820538,21237.0903293549,1187892
"650",2021-04-10,1120495.44933844,6,60.8459055744896,10809.5946675654,10356717,26278.3842266265,11890866,22568.7374171623,10688,24955.3556860517,6212326,11836.7134931387,994513,21137.0462723024,1322070
"651",2021-04-11,1136502.88510354,6,77.8420478910167,10280.7214998272,8267318,24494.2239455032,11065521,19986.2068498352,8880,23039.2763194601,5559304,11585.7853584425,908375,18914.9954372618,1100866
"652",2021-04-12,1107688.79671336,6,62.5904738514285,10954.4994180793,9284547,25703.3591408943,11579164,23419.7117956402,10661,22683.6300584597,5548721,12256.2156364765,1029252,19232.7085063095,1104117
"653",2021-04-13,1130840.75349766,6,66.4371721733483,11304.9484635743,10089188,22406.6829546651,10712395,22036.4597657432,9767,24846.5441306679,6113515,12037.899087695,1289893,22386.3015688912,1161366
"654",2021-04-14,1136231.46790468,6,72.3550312687386,11166.4565461992,9077278,21595.7727816744,11265005,23848.5882770776,10287,29675.3684108193,7278790,12061.0059184984,1108368,22444.3938909448,1503388
"655",2021-04-15,1126551.6470204,6,74.0616363246792,10692.2721411337,10375660,21747.5847417028,11328159,28531.2558809779,12861,30206.681180071,7303162,12149.9278155411,873843,19367.9477415096,1353050
"656",2021-04-16,1099092.84024728,6,74.2856536044419,11169.7846195567,11091559,23857.2922707141,11777926,20917.5851772764,9827,32602.4487628445,8088165,12058.4511206618,682393,17324.6981884426,966680
"657",2021-04-17,1129699.30646295,6,65.3182401111482,10526.6203348935,8366895,26039.8596274602,12340934,20055.4666295227,8786,25256.8145306525,6044751,12474.2332333917,1018405,18478.0930021137,1141860
"658",2021-04-18,1137645.43943751,6,82.9577989071573,10950.0129698926,12127330,26762.0566214955,12795888,20836.346222161,9291,25607.696545346,6289744,11811.9992360155,1031153,15404.845417481,1112971
"659",2021-04-19,1148363.01832136,6,61.6861617961021,10772.6332960211,12155620,27233.6848769573,13458124,21931.1923318697,9433,0,0,0,0,19147.3582003422,1091289
"660",2021-04-20,1130060.44854925,6,78.7155170845075,11261.4675107959,9778407,26510.9275897027,12275631,22702.4100263347,10187,0,0,0,0,22813.5004235649,1329085
"661",2021-04-21,1141545.16681129,6,73.7419976571589,11098.9181135263,10799390,24493.3720078146,11142336,20664.0857974284,8864,0,0,0,0,17066.1968083484,1100233
"662",2021-04-22,1119331.12309982,6,71.8639936725623,10829.3784332089,9338051,30446.0354381582,15164313,26469.3592378618,11462,0,0,0,0,20943.4043579039,1284667
"663",2021-04-23,1116638.96203304,6,83.6544481115315,11201.5449339092,9941665,22856.3664919203,10878742,24141.8706347898,11713,0,0,0,0,20887.2553202981,1314611
"664",2021-04-24,1124320.67081176,6,66.8245491632233,11054.3392551603,9587900,26242.8776069996,13831861,22105.7164421433,9194,0,0,0,0,18809.8966514316,2238968
"665",2021-04-25,1129087.79952845,6,75.6086735575693,11309.8777019051,10996911,26162.6453191283,10704519,25446.7506287986,11545,0,0,0,0,16403.8133950972,1988577
"666",2021-04-26,1132817.32876791,6,82.128298000942,11507.5217148868,9212209,23116.8558608268,11200612,23778.4931308174,10408,0,0,0,0,20479.351316755,1389109
"667",2021-04-27,1151487.94505518,6,75.3450215683608,11118.8385268705,8708963,26288.4619243436,11718448,21698.955200811,10211,0,0,0,0,20948.3368810985,1612058
"668",2021-04-28,1115945.50915672,6,73.7577646578407,10949.6087983901,8972730,26177.8473312484,11897161,21749.6846166011,8985,0,0,0,0,21377.5479202147,1932257
"669",2021-04-29,1126412.94742457,6,76.2116944878967,11386.0396289478,10520796,23899.2548011134,10819538,26057.6239009431,11845,0,0,0,0,17876.7226353972,1302309
"670",2021-04-30,1108583.57052686,6,74.963802654079,11386.612032333,9781492,22416.9581555631,11510183,21273.0966857353,10438,0,0,0,0,18928.7871067837,1287325
"671",2021-05-01,1129947.97299489,5.8,76.3517198103586,10688.9225864833,9254291,22835.4137691661,12658768,23285.9099218848,10698,0,0,0,0,17407.3196883182,1085107
"672",2021-05-02,1125118.44794964,5.8,81.2311964580372,10772.5677924256,9663631,24842.1395782447,13191303,20510.7461365808,8811,0,0,0,0,16922.2536685421,926204
"673",2021-05-03,1148274.66893421,5.8,67.0400879144084,11368.2189208862,11059593,26978.0425318487,12489361,19547.1688151074,8893,28432.7044751504,6719888,11939.3039440405,793097,18718.4123559474,967620
"674",2021-05-04,1148301.20954544,5.8,81.6751234747951,11185.3525065561,9956841,23153.9629038448,10324825,21369.8152747097,9672,24444.0326369755,5886663,11792.5940708775,1001854,21314.7308643901,1431946
"675",2021-05-05,1120982.18533593,5.8,64.2792454386514,10725.6223059289,9073810,24694.0069829057,13143435,22751.9731676244,9236,29361.4901916328,7259170,11846.0147205388,1234936,21851.8793771681,1623648
"676",2021-05-06,1137544.50096792,5.8,57.1764434429495,11361.7443048207,10965738,26582.0051914116,13025461,24128.1448924891,10670,27010.5949318356,6425317,12206.7991318186,886477,23016.0997356662,2020902
"677",2021-05-07,1172271.24595446,5.8,57.6921669872048,11261.2945290062,10137624,26719.9273546404,12183688,21136.4247491645,8657,26604.4790655165,6465470,11845.1171792609,899710,25164.1588672431,1596837
"678",2021-05-08,1138048.1844157,5.8,76.609803696119,11573.1987944181,11634800,25614.219933447,11532874,21792.5816963933,9878,32574.1102750384,7844638,12030.1610799649,912591,20820.4229538038,1260961
"679",2021-05-09,1156036.10126539,5.8,51.1840333101818,10980.9841526092,10558694,27415.1574321067,13153682,18431.0678360411,8735,31687.7223213872,7700487,11980.6148818425,698234,21567.7102264077,1760155
"680",2021-05-10,1121974.72261916,5.8,53.1307531043835,10281.8172525795,8912132,28409.0938719138,13262446,18350.9108490839,9019,20180.0555624165,4841663,11866.3678887637,818896,16237.6236878428,801594
"681",2021-05-11,1132479.54359281,5.8,48.7589731150772,11161.5748481323,9791689,25190.1634622567,10954592,23879.7637561575,11130,28779.4143595308,7085181,11990.3470035201,1445044,21554.055446663,1447181
"682",2021-05-12,1132678.89692411,5.8,62.6276183261299,11461.7625579092,10168998,27960.657018173,12653592,21570.2093778156,10679,25301.402492027,6094629,11822.7638185733,1163487,20518.046412034,1733738
"683",2021-05-13,1139086.4250397,5.8,50.8423985279167,10696.2097463049,10195261,24692.6394812201,11168761,22164.9961396496,9751,21829.424857764,5115433,11958.4018816991,1121931,18149.9213682059,1276459
"684",2021-05-14,1148936.12471112,5.8,60.4789714904263,10569.2691198551,9503064,25190.8477998234,12267959,18350.0102741406,8128,33567.7945833714,7967880,11828.0544441284,1222087,19033.7598367397,1239041
"685",2021-05-15,1132258.55644989,5.8,49.7573084584744,11141.8019624222,10557552,25001.4313784553,12653532,26785.4395410222,11452,20747.2069708615,5103090,11753.9118814464,884844,21009.1246339007,1050657
"686",2021-05-16,1152997.69881807,5.8,53.7529633145152,10834.8769072951,9323673,24641.5433353465,12415229,23278.340908701,10584,27812.7624662422,6636170,11930.9483141085,1353891,18619.4866331995,1423919
"687",2021-05-17,1121590.61747501,5.8,52.1412246693451,11057.6611882316,9794065,25253.261580512,12330162,23561.0827255906,10625,0,0,12170.8321826136,1351495,23233.1356897645,1417570
"688",2021-05-18,1113976.55527013,5.8,67.8471331046981,10811.8441946346,9260627,21162.1289031445,9914196,23751.900651287,11296,0,0,11910.0455753789,1119387,20555.5738997908,1635244
"689",2021-05-19,1134599.52850487,5.8,45.1460005857661,10440.1759838617,9217987,23054.6079718342,11740947,22300.6675299213,9480,0,0,12217.5280080579,1073779,23917.2666747867,1404608
"690",2021-05-20,1114534.1947364,5.8,49.1701775903876,11641.3387312578,10444560,24325.966576278,12326476,20453.7474265287,9104,0,0,12044.5796610429,930617,22101.1806088905,1210939
